source_tree,source_tree_label,target_tree,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
cypress,cypress,redwood,2579,2.09808349609375e-05,0.04638671875,-0.04636573791503906,0.00045230263157894736
cypress,cypress,spruce,8314,6.377696990966797e-06,0.00159454345703125,-0.0015881657600402832,0.003999700956937799
cypress,cypress,fir,35092,7.636845111846924e-07,0.01507568359375,-0.015074919909238815,5.065670862854251e-05
cypress,cypress,elm,43305,1.816079020500183e-07,0.00011539459228515625,-0.00011521298438310623,0.0015737990702479338
cypress,cypress,ash,24767,3.2782554626464844e-07,0.001800537109375,-0.0018002092838287354,0.0001820709745762712
cypress,cypress,beech,387,2.09808349609375e-05,0.0023193359375,-0.0022983551025390625,0.009046052631578948
cypress,cypress,poplar,2477,3.6135315895080566e-07,8.96453857421875e-05,-8.92840325832367e-05,0.004030917553191489
cypress,cypress,aspen,439,5.587935447692871e-07,0.000965118408203125,-0.0009645596146583557,0.0005789896245059289
cypress,cypress,cypress,272,0.4609375,0.0194091796875,0.4415283203125,23.748427672955973
cypress,cypress,sycamore,274,5.304813385009766e-06,0.001922607421875,-0.0019173026084899902,0.0027591765873015875
cypress,cypress,magnolia,8622,2.86102294921875e-05,0.00020885467529296875,-0.00018024444580078125,0.136986301369863
cypress,cypress,dogwood,5679,6.742775440216064e-07,0.000293731689453125,-0.0002930574119091034,0.0022955560064935065
cypress,cypress,walnut,93729,2.644956111907959e-07,0.00109100341796875,-0.0010907389223575592,0.0002424333479020979
cypress,cypress,hickory,305,9.298324584960938e-06,0.00022220611572265625,-0.0002129077911376953,0.04184549356223176
cypress,cypress,eucalyptus,384,4.7206878662109375e-05,0.052734375,-0.05268716812133789,0.0008951822916666666
cypress,cypress,baobab,13081,1.1846423149108887e-06,0.004608154296875,-0.004606969654560089,0.00025707522764900663
cypress,cypress,palm,33552,1.6167759895324707e-06,0.003814697265625,-0.0038130804896354675,0.000423828125
cypress,cypress,olive,33213,6.377696990966797e-06,0.008056640625,-0.008050262928009033,0.000791607481060606
cypress,cypress,apple,24149,1.0989606380462646e-07,0.005218505859375,-0.005218395963311195,2.105891355994152e-05
cypress,cypress,pear,38790,2.5262124836444855e-08,3.0040740966796875e-05,-3.001547884196043e-05,0.0008409288194444445
cypress,cypress,plum,42272,3.4691765904426575e-08,2.3365020751953125e-05,-2.33303289860487e-05,0.0014847735969387755
cypress,cypress,chestnut,15489,1.0728836059570312e-06,0.00031280517578125,-0.00031173229217529297,0.003429878048780488
cypress,cypress,hemlock,17728,1.341104507446289e-06,0.00012302398681640625,-0.00012168288230895996,0.010901162790697675
cypress,cypress,larch,326,5.030632019042969e-05,0.0002288818359375,-0.0001785755157470703,0.21979166666666666
sycamore,sycamore,oak,38971,7.772445678710938e-05,0.236328125,-0.2362504005432129,0.0003288836518595041
sycamore,sycamore,maple,55480,0.0001125335693359375,0.0194091796875,-0.019296646118164062,0.005797955974842767
sycamore,sycamore,pine,34697,4.0605664253234863e-07,0.0361328125,-0.03613240644335747,1.1237891944679054e-05
sycamore,sycamore,willow,690,2.5153160095214844e-05,0.007598876953125,-0.007573723793029785,0.0033101154618473895
sycamore,sycamore,birch,15606,5.602836608886719e-06,0.001922607421875,-0.0019170045852661133,0.002914186507936508
sycamore,sycamore,cedar,76396,3.203749656677246e-06,0.0194091796875,-0.019405975937843323,0.00016506363011006288
sycamore,sycamore,cherry,41980,1.0291114449501038e-07,0.0091552734375,-0.009155170526355505,1.1240641276041667e-05
sycamore,sycamore,sequoia,11506,1.2516975402832031e-06,0.01104736328125,-0.011046111583709717,0.0001133028314917127
sycamore,sycamore,redwood,2579,5.990266799926758e-06,0.04638671875,-0.04638072848320007,0.00012913754111842105
sycamore,sycamore,spruce,8314,8.605420589447021e-07,0.00159454345703125,-0.0015936829149723053,0.0005396792763157895
sycamore,sycamore,fir,35092,7.310882210731506e-08,0.01507568359375,-0.015075610484927893,4.849453204073887e-06
sycamore,sycamore,elm,43305,1.6093254089355469e-06,0.00011539459228515625,-0.0001137852668762207,0.013946280991735538
sycamore,sycamore,ash,24767,1.8253922462463379e-06,0.001800537109375,-0.0017987117171287537,0.0010138042902542372
sycamore,sycamore,beech,387,5.316734313964844e-05,0.0023193359375,-0.0022661685943603516,0.022923519736842105
sycamore,sycamore,poplar,2477,5.923211574554443e-07,8.96453857421875e-05,-8.905306458473206e-05,0.006607380319148936
sycamore,sycamore,aspen,439,4.947185516357422e-06,0.000965118408203125,-0.0009601712226867676,0.00512598814229249
sycamore,sycamore,cypress,272,3.4332275390625e-05,0.0194091796875,-0.019374847412109375,0.001768867924528302
sycamore,sycamore,sycamore,274,0.3359375,0.001922607421875,0.334014892578125,174.73015873015873
sycamore,sycamore,magnolia,8622,1.436471939086914e-05,0.00020885467529296875,-0.0001944899559020996,0.0687785388127854
sycamore,sycamore,dogwood,5679,5.923211574554443e-07,0.000293731689453125,-0.00029313936829566956,0.0020165381493506495
sycamore,sycamore,walnut,93729,9.238719940185547e-06,0.00109100341796875,-0.0010817646980285645,0.008468094405594406
sycamore,sycamore,hickory,305,3.0100345611572266e-06,0.00022220611572265625,-0.00021919608116149902,0.013546137339055794
sycamore,sycamore,eucalyptus,384,7.772445678710938e-05,0.052734375,-0.05265665054321289,0.0014738859953703704
sycamore,sycamore,baobab,13081,1.5124678611755371e-06,0.004608154296875,-0.0046066418290138245,0.00032821554221854304
sycamore,sycamore,palm,33552,7.599592208862305e-07,0.003814697265625,-0.0038139373064041138,0.00019921875
sycamore,sycamore,olive,33213,2.205371856689453e-06,0.008056640625,-0.00805443525314331,0.000273733428030303
sycamore,sycamore,apple,24149,2.4884939193725586e-06,0.005218505859375,-0.0052160173654556274,0.000476859466374269
sycamore,sycamore,pear,38790,1.7508864402770996e-07,3.0040740966796875e-05,-2.9865652322769165e-05,0.005828373015873016
sycamore,sycamore,plum,42272,2.1141022443771362e-07,2.3365020751953125e-05,-2.315361052751541e-05,0.009048150510204082
sycamore,sycamore,chestnut,15489,1.3336539268493652e-06,0.00031280517578125,-0.00031147152185440063,0.0042635289634146345
sycamore,sycamore,hemlock,17728,1.8067657947540283e-07,0.00012302398681640625,-0.00012284331023693085,0.0014686288759689923
sycamore,sycamore,larch,326,3.039836883544922e-05,0.0002288818359375,-0.00019848346710205078,0.1328125
magnolia,magnolia,oak,38971,4.673004150390625e-05,0.236328125,-0.2362813949584961,0.00019773372933884297
magnolia,magnolia,maple,55480,2.8014183044433594e-06,0.0194091796875,-0.019406378269195557,0.00014433470911949685
magnolia,magnolia,pine,34697,7.562339305877686e-07,0.0361328125,-0.03613205626606941,2.0929284997888515e-05
magnolia,magnolia,willow,690,4.041939973831177e-07,0.007598876953125,-0.007598472759127617,5.3191280747991965e-05
magnolia,magnolia,birch,15606,3.3527612686157227e-07,0.001922607421875,-0.0019222721457481384,0.00017438616071428572
magnolia,magnolia,cedar,76396,5.178153514862061e-07,0.0194091796875,-0.019408661872148514,2.6678889052672957e-05
magnolia,magnolia,cherry,41980,3.1478703022003174e-07,0.0091552734375,-0.00915495865046978,3.4383138020833335e-05
magnolia,magnolia,sequoia,11506,1.5832483768463135e-07,0.01104736328125,-0.011047204956412315,1.4331459340469614e-05
magnolia,magnolia,redwood,2579,6.668269634246826e-07,0.04638671875,-0.046386051923036575,1.4375385485197369e-05
magnolia,magnolia,spruce,8314,3.7997961044311523e-07,0.00159454345703125,-0.0015941634774208069,0.00023829994019138756
magnolia,magnolia,fir,35092,1.3795215636491776e-08,0.01507568359375,-0.015075669798534364,9.150640201954706e-07
magnolia,magnolia,elm,43305,5.471520125865936e-08,0.00011539459228515625,-0.00011533987708389759,0.00047415741219008264
magnolia,magnolia,ash,24767,3.306195139884949e-08,0.001800537109375,-0.0018005040474236012,1.836227158368644e-05
magnolia,magnolia,beech,387,9.685754776000977e-07,0.0023193359375,-0.0023183673620224,0.00041760896381578947
magnolia,magnolia,poplar,2477,2.0302832126617432e-07,8.96453857421875e-05,-8.944235742092133e-05,0.0022647938829787233
magnolia,magnolia,aspen,439,9.918585419654846e-08,0.000965118408203125,-0.0009650192223489285,0.00010277065834980237
magnolia,magnolia,cypress,272,1.3262033462524414e-06,0.0194091796875,-0.019407853484153748,6.832866548742138e-05
magnolia,magnolia,sycamore,274,5.513429641723633e-07,0.001922607421875,-0.0019220560789108276,0.0002867683531746032
magnolia,magnolia,magnolia,8622,0.75390625,0.00020885467529296875,0.753697395324707,3609.716894977169
magnolia,magnolia,dogwood,5679,7.078051567077637e-07,0.000293731689453125,-0.00029302388429641724,0.0024096996753246755
magnolia,magnolia,walnut,93729,1.169741153717041e-06,0.00109100341796875,-0.001089833676815033,0.0010721700174825175
magnolia,magnolia,hickory,305,8.568167686462402e-07,0.00022220611572265625,-0.00022134929895401,0.0038559549356223174
magnolia,magnolia,eucalyptus,384,1.4975666999816895e-06,0.052734375,-0.05273287743330002,2.8398301866319445e-05
magnolia,magnolia,baobab,13081,3.3527612686157227e-07,0.004608154296875,-0.004607819020748138,7.275713990066226e-05
magnolia,magnolia,palm,33552,2.637505531311035e-06,0.003814697265625,-0.003812059760093689,0.00069140625
magnolia,magnolia,olive,33213,2.658367156982422e-05,0.008056640625,-0.008030056953430176,0.003299597537878788
magnolia,magnolia,apple,24149,1.909211277961731e-07,0.005218505859375,-0.005218314938247204,3.6585400676169594e-05
magnolia,magnolia,pear,38790,1.3969838619232178e-07,3.0040740966796875e-05,-2.9901042580604553e-05,0.004650297619047619
magnolia,magnolia,plum,42272,3.1478703022003174e-07,2.3365020751953125e-05,-2.3050233721733093e-05,0.013472576530612245
magnolia,magnolia,chestnut,15489,4.302710294723511e-07,0.00031280517578125,-0.00031237490475177765,0.0013755240091463414
magnolia,magnolia,hemlock,17728,8.754432201385498e-08,0.00012302398681640625,-0.0001229364424943924,0.0007116036821705426
magnolia,magnolia,larch,326,2.3484230041503906e-05,0.0002288818359375,-0.0002053976058959961,0.10260416666666666
dogwood,dogwood,oak,38971,9.393692016601562e-05,0.236328125,-0.23623418807983398,0.0003974851497933884
dogwood,dogwood,maple,55480,4.7206878662109375e-05,0.0194091796875,-0.01936197280883789,0.002432193396226415
dogwood,dogwood,pine,34697,3.203749656677246e-06,0.0361328125,-0.03612960875034332,8.866593644425675e-05
dogwood,dogwood,willow,690,2.682209014892578e-05,0.007598876953125,-0.007572054862976074,0.0035297439759036145
dogwood,dogwood,birch,15606,6.794929504394531e-06,0.001922607421875,-0.0019158124923706055,0.0035342261904761905
dogwood,dogwood,cedar,76396,1.728534698486328e-05,0.0194091796875,-0.019391894340515137,0.0008905758647798742
dogwood,dogwood,cherry,41980,3.874301910400391e-06,0.0091552734375,-0.0091513991355896,0.00042317708333333335
dogwood,dogwood,sequoia,11506,1.648440957069397e-07,0.01104736328125,-0.011047198437154293,1.492157825448895e-05
dogwood,dogwood,redwood,2579,1.633167266845703e-05,0.04638671875,-0.04637038707733154,0.0003520764802631579
dogwood,dogwood,spruce,8314,8.642673492431641e-07,0.00159454345703125,-0.0015936791896820068,0.0005420155502392345
dogwood,dogwood,fir,35092,1.0011717677116394e-07,0.01507568359375,-0.015075583476573229,6.6409709482540486e-06
dogwood,dogwood,elm,43305,2.477318048477173e-07,0.00011539459228515625,-0.00011514686048030853,0.002146823347107438
dogwood,dogwood,ash,24767,5.632638931274414e-06,0.001800537109375,-0.0017949044704437256,0.003128310381355932
dogwood,dogwood,beech,387,3.6716461181640625e-05,0.0023193359375,-0.0022826194763183594,0.015830592105263157
dogwood,dogwood,poplar,2477,3.874301910400391e-06,8.96453857421875e-05,-8.577108383178711e-05,0.04321808510638298
dogwood,dogwood,aspen,439,1.1771917343139648e-06,0.000965118408203125,-0.000963941216468811,0.00121973814229249
dogwood,dogwood,cypress,272,3.635883331298828e-06,0.0194091796875,-0.0194055438041687,0.00018732802672955976
dogwood,dogwood,sycamore,274,9.894371032714844e-06,0.001922607421875,-0.0019127130508422852,0.005146329365079365
dogwood,dogwood,magnolia,8622,8.821487426757812e-05,0.00020885467529296875,-0.00012063980102539062,0.4223744292237443
dogwood,dogwood,dogwood,5679,0.859375,0.000293731689453125,0.8590812683105469,2925.714285714286
dogwood,dogwood,walnut,93729,1.2695789337158203e-05,0.00109100341796875,-0.0010783076286315918,0.0116368006993007
dogwood,dogwood,hickory,305,9.894371032714844e-06,0.00022220611572265625,-0.0002123117446899414,0.04452789699570815
dogwood,dogwood,eucalyptus,384,1.7136335372924805e-06,0.052734375,-0.05273266136646271,3.249556929976852e-05
dogwood,dogwood,baobab,13081,2.4028122425079346e-07,0.004608154296875,-0.004607914015650749,5.214261692880795e-05
dogwood,dogwood,palm,33552,9.201467037200928e-07,0.003814697265625,-0.00381377711892128,0.0002412109375
dogwood,dogwood,olive,33213,1.952052116394043e-06,0.008056640625,-0.008054688572883606,0.00024229107481060606
dogwood,dogwood,apple,24149,3.0100345611572266e-06,0.005218505859375,-0.005215495824813843,0.0005768000730994152
dogwood,dogwood,pear,38790,2.477318048477173e-07,3.0040740966796875e-05,-2.9793009161949158e-05,0.008246527777777778
dogwood,dogwood,plum,42272,3.371387720108032e-07,2.3365020751953125e-05,-2.3027881979942322e-05,0.014429209183673469
dogwood,dogwood,chestnut,15489,3.4123659133911133e-06,0.00031280517578125,-0.0003093928098678589,0.010908917682926829
dogwood,dogwood,hemlock,17728,7.152557373046875e-07,0.00012302398681640625,-0.00012230873107910156,0.005813953488372093
dogwood,dogwood,larch,326,5.27501106262207e-06,0.0002288818359375,-0.00022360682487487793,0.023046875
walnut,walnut,oak,38971,0.00113677978515625,0.236328125,-0.23519134521484375,0.00481017561983471
walnut,walnut,maple,55480,0.0001125335693359375,0.0194091796875,-0.019296646118164062,0.005797955974842767
walnut,walnut,pine,34697,1.1146068572998047e-05,0.0361328125,-0.036121666431427,0.00030847497888513516
walnut,walnut,willow,690,1.817941665649414e-06,0.007598876953125,-0.007597059011459351,0.00023923820281124497
walnut,walnut,birch,15606,2.3245811462402344e-06,0.001922607421875,-0.0019202828407287598,0.001209077380952381
walnut,walnut,cedar,76396,7.18235969543457e-06,0.0194091796875,-0.019401997327804565,0.00037004962657232707
walnut,walnut,cherry,41980,4.082918167114258e-06,0.0091552734375,-0.009151190519332886,0.00044596354166666667
walnut,walnut,sequoia,11506,6.845220923423767e-08,0.01104736328125,-0.011047294829040766,6.196248597203039e-06
walnut,walnut,redwood,2579,1.728534698486328e-05,0.04638671875,-0.04636943340301514,0.0003726356907894737
walnut,walnut,spruce,8314,6.07222318649292e-07,0.00159454345703125,-0.0015939362347126007,0.0003808126495215311
walnut,walnut,fir,35092,8.475035429000854e-08,0.01507568359375,-0.01507559884339571,5.621659128289473e-06
walnut,walnut,elm,43305,1.3262033462524414e-06,0.00011539459228515625,-0.00011406838893890381,0.011492768595041322
walnut,walnut,ash,24767,1.621246337890625e-05,0.001800537109375,-0.0017843246459960938,0.009004237288135594
walnut,walnut,beech,387,8.165836334228516e-06,0.0023193359375,-0.0023111701011657715,0.003520764802631579
walnut,walnut,poplar,2477,3.259629011154175e-07,8.96453857421875e-05,-8.931942284107208e-05,0.0036361369680851063
walnut,walnut,aspen,439,7.562339305877686e-07,0.000965118408203125,-0.0009643621742725372,0.0007835659584980237
walnut,walnut,cypress,272,1.601874828338623e-06,0.0194091796875,-0.01940757781267166,8.253181505503144e-05
walnut,walnut,sycamore,274,9.685754776000977e-07,0.001922607421875,-0.0019216388463974,0.0005037822420634921
walnut,walnut,magnolia,8622,8.165836334228516e-06,0.00020885467529296875,-0.00020068883895874023,0.039098173515981736
walnut,walnut,dogwood,5679,1.817941665649414e-06,0.000293731689453125,-0.0002919137477874756,0.006189123376623377
walnut,walnut,walnut,93729,0.91015625,0.00109100341796875,0.9090652465820312,834.2377622377622
walnut,walnut,hickory,305,1.043081283569336e-05,0.00022220611572265625,-0.0002117753028869629,0.04694206008583691
walnut,walnut,eucalyptus,384,5.245208740234375e-06,0.052734375,-0.052729129791259766,9.946469907407407e-05
walnut,walnut,baobab,13081,1.5832483768463135e-07,0.004608154296875,-0.004607995972037315,3.435753828642384e-05
walnut,walnut,palm,33552,6.48200511932373e-07,0.003814697265625,-0.0038140490651130676,0.000169921875
walnut,walnut,olive,33213,5.650520324707031e-05,0.008056640625,-0.00800013542175293,0.007013494318181818
walnut,walnut,apple,24149,1.043081283569336e-05,0.005218505859375,-0.005208075046539307,0.001998812134502924
walnut,walnut,pear,38790,1.601874828338623e-06,3.0040740966796875e-05,-2.8438866138458252e-05,0.053323412698412696
walnut,walnut,plum,42272,9.685754776000977e-07,2.3365020751953125e-05,-2.2396445274353027e-05,0.04145408163265306
walnut,walnut,chestnut,15489,4.673004150390625e-05,0.00031280517578125,-0.00026607513427734375,0.14939024390243902
walnut,walnut,hemlock,17728,1.3597309589385986e-07,0.00012302398681640625,-0.0001228880137205124,0.0011052567829457364
walnut,walnut,larch,326,4.124641418457031e-05,0.0002288818359375,-0.0001876354217529297,0.18020833333333333
hickory,hickory,oak,38971,0.00136566162109375,0.236328125,-0.23496246337890625,0.005778667355371901
hickory,hickory,maple,55480,0.00016307830810546875,0.0194091796875,-0.01924610137939453,0.008402122641509434
hickory,hickory,pine,34697,1.341104507446289e-05,0.0361328125,-0.03611940145492554,0.0003711597339527027
hickory,hickory,willow,690,6.818771362304688e-05,0.007598876953125,-0.007530689239501953,0.00897339357429719
hickory,hickory,birch,15606,7.724761962890625e-05,0.001922607421875,-0.0018453598022460938,0.04017857142857143
hickory,hickory,cedar,76396,7.724761962890625e-05,0.0194091796875,-0.019331932067871094,0.003979952830188679
hickory,hickory,cherry,41980,1.6987323760986328e-06,0.0091552734375,-0.009153574705123901,0.000185546875
hickory,hickory,sequoia,11506,6.444752216339111e-07,0.01104736328125,-0.011046718806028366,5.83374697859116e-05
hickory,hickory,redwood,2579,2.658367156982422e-05,0.04638671875,-0.046360135078430176,0.0005730879934210527
hickory,hickory,spruce,8314,9.775161743164062e-06,0.00159454345703125,-0.001584768295288086,0.006130382775119617
hickory,hickory,fir,35092,1.169741153717041e-06,0.01507568359375,-0.015074513852596283,7.759125126518219e-05
hickory,hickory,elm,43305,1.3262033462524414e-06,0.00011539459228515625,-0.00011406838893890381,0.011492768595041322
hickory,hickory,ash,24767,3.0159950256347656e-05,0.001800537109375,-0.0017703771591186523,0.01675052966101695
hickory,hickory,beech,387,0.0001735687255859375,0.0023193359375,-0.0021457672119140625,0.07483552631578948
hickory,hickory,poplar,2477,1.8104910850524902e-06,8.96453857421875e-05,-8.783489465713501e-05,0.020196143617021278
hickory,hickory,aspen,439,2.1904706954956055e-06,0.000965118408203125,-0.0009629279375076294,0.002269639328063241
hickory,hickory,cypress,272,6.818771362304688e-05,0.0194091796875,-0.019340991973876953,0.0035131682389937108
hickory,hickory,sycamore,274,9.179115295410156e-06,0.001922607421875,-0.0019134283065795898,0.004774305555555556
hickory,hickory,magnolia,8622,5.626678466796875e-05,0.00020885467529296875,-0.000152587890625,0.2694063926940639
hickory,hickory,dogwood,5679,1.601874828338623e-06,0.000293731689453125,-0.0002921298146247864,0.005453530844155844
hickory,hickory,walnut,93729,9.298324584960938e-05,0.00109100341796875,-0.0009980201721191406,0.08522727272727272
hickory,hickory,hickory,305,0.486328125,0.00022220611572265625,0.48610591888427734,2188.6351931330473
hickory,hickory,eucalyptus,384,1.2576580047607422e-05,0.052734375,-0.05272179841995239,0.00023848922164351852
hickory,hickory,baobab,13081,4.5821070671081543e-07,0.004608154296875,-0.004607696086168289,9.943475786423842e-05
hickory,hickory,palm,33552,1.0356307029724121e-06,0.003814697265625,-0.0038136616349220276,0.000271484375
hickory,hickory,olive,33213,2.9802322387695312e-06,0.008056640625,-0.00805366039276123,0.0003699100378787879
hickory,hickory,apple,24149,1.9431114196777344e-05,0.005218505859375,-0.005199074745178223,0.003723501461988304
hickory,hickory,pear,38790,1.3262033462524414e-06,3.0040740966796875e-05,-2.8714537620544434e-05,0.0441468253968254
hickory,hickory,plum,42272,6.07222318649292e-07,2.3365020751953125e-05,-2.2757798433303833e-05,0.025988520408163265
hickory,hickory,chestnut,15489,2.8014183044433594e-06,0.00031280517578125,-0.00031000375747680664,0.008955792682926829
hickory,hickory,hemlock,17728,1.8358230590820312e-05,0.00012302398681640625,-0.00010466575622558594,0.14922480620155038
hickory,hickory,larch,326,9.870529174804688e-05,0.0002288818359375,-0.00013017654418945312,0.43125
eucalyptus,eucalyptus,oak,38971,2.3096799850463867e-06,0.236328125,-0.23632581532001495,9.773191341683884e-06
eucalyptus,eucalyptus,maple,55480,9.052455425262451e-07,0.0194091796875,-0.019408274441957474,4.664007222877359e-05
eucalyptus,eucalyptus,pine,34697,5.476176738739014e-07,0.0361328125,-0.036132264882326126,1.5155689136402026e-05
eucalyptus,eucalyptus,willow,690,2.514570951461792e-07,0.007598876953125,-0.007598625496029854,3.3091349774096384e-05
eucalyptus,eucalyptus,birch,15606,2.942979335784912e-07,0.001922607421875,-0.0019223131239414215,0.00015307229662698413
eucalyptus,eucalyptus,cedar,76396,1.691281795501709e-06,0.0194091796875,-0.0194074884057045,8.71382419418239e-05
eucalyptus,eucalyptus,cherry,41980,5.098991096019745e-08,0.0091552734375,-0.00915522244758904,5.5694580078125e-06
eucalyptus,eucalyptus,sequoia,11506,2.2910535335540771e-07,0.01104736328125,-0.011047134175896645,2.073846469267956e-05
eucalyptus,eucalyptus,redwood,2579,4.0531158447265625e-06,0.04638671875,-0.04638266563415527,8.73766447368421e-05
eucalyptus,eucalyptus,spruce,8314,3.5390257835388184e-07,0.00159454345703125,-0.0015941895544528961,0.00022194602272727272
eucalyptus,eucalyptus,fir,35092,4.353933036327362e-08,0.01507568359375,-0.015075640054419637,2.8880501565662957e-06
eucalyptus,eucalyptus,elm,43305,4.0978193283081055e-08,0.00011539459228515625,-0.00011535361409187317,0.0003551136363636364
eucalyptus,eucalyptus,ash,24767,6.332993507385254e-08,0.001800537109375,-0.0018004737794399261,3.517280190677966e-05
eucalyptus,eucalyptus,beech,387,5.900859832763672e-06,0.0023193359375,-0.0023134350776672363,0.002544202302631579
eucalyptus,eucalyptus,poplar,2477,1.434236764907837e-07,8.96453857421875e-05,-8.950196206569672e-05,0.0015999002659574468
eucalyptus,eucalyptus,aspen,439,2.2165477275848389e-07,0.000965118408203125,-0.0009648967534303665,0.00022966588438735178
eucalyptus,eucalyptus,cypress,272,1.329183578491211e-05,0.0194091796875,-0.019395887851715088,0.0006848221305031446
eucalyptus,eucalyptus,sycamore,274,1.5869736671447754e-06,0.001922607421875,-0.0019210204482078552,0.0008254278273809524
eucalyptus,eucalyptus,magnolia,8622,3.1948089599609375e-05,0.00020885467529296875,-0.00017690658569335938,0.15296803652968036
eucalyptus,eucalyptus,dogwood,5679,2.086162567138672e-07,0.000293731689453125,-0.00029352307319641113,0.0007102272727272727
eucalyptus,eucalyptus,walnut,93729,7.487833499908447e-07,0.00109100341796875,-0.0010902546346187592,0.0006863253933566434
eucalyptus,eucalyptus,hickory,305,2.175569534301758e-06,0.00022220611572265625,-0.0002200305461883545,0.009790772532188841
eucalyptus,eucalyptus,eucalyptus,384,0.453125,0.052734375,0.400390625,8.592592592592593
eucalyptus,eucalyptus,baobab,13081,7.487833499908447e-07,0.004608154296875,-0.004607405513525009,0.00016249094577814568
eucalyptus,eucalyptus,palm,33552,5.476176738739014e-07,0.003814697265625,-0.003814149647951126,0.0001435546875
eucalyptus,eucalyptus,olive,33213,1.9222497940063477e-06,0.008056640625,-0.008054718375205994,0.0002385919744318182
eucalyptus,eucalyptus,apple,24149,3.03611159324646e-07,0.005218505859375,-0.005218202248215675,5.817971034356725e-05
eucalyptus,eucalyptus,pear,38790,1.1874362826347351e-07,3.0040740966796875e-05,-2.99219973385334e-05,0.003952752976190476
eucalyptus,eucalyptus,plum,42272,2.2910535335540771e-07,2.3365020751953125e-05,-2.3135915398597717e-05,0.00980548469387755
eucalyptus,eucalyptus,chestnut,15489,3.129243850708008e-07,0.00031280517578125,-0.0003124922513961792,0.0010003810975609756
eucalyptus,eucalyptus,hemlock,17728,1.434236764907837e-07,0.00012302398681640625,-0.00012288056313991547,0.0011658187984496123
eucalyptus,eucalyptus,larch,326,9.715557098388672e-06,0.0002288818359375,-0.00021916627883911133,0.04244791666666667
baobab,baobab,oak,38971,5.841255187988281e-06,0.236328125,-0.236322283744812,2.471671616735537e-05
baobab,baobab,maple,55480,2.0023435354232788e-07,0.0194091796875,-0.019408979453146458,1.031647688187893e-05
baobab,baobab,pine,34697,5.21540641784668e-08,0.0361328125,-0.03613276034593582,1.4433989653716217e-06
baobab,baobab,willow,690,2.537854015827179e-08,0.007598876953125,-0.007598851574584842,3.3397751160893575e-06
baobab,baobab,birch,15606,2.7567148208618164e-06,0.001922607421875,-0.0019198507070541382,0.0014338417658730158
baobab,baobab,cedar,76396,2.421438694000244e-07,0.0194091796875,-0.0194089375436306,1.2475739485062894e-05
baobab,baobab,cherry,41980,2.10711732506752e-08,0.0091552734375,-0.00915525236632675,2.3015340169270835e-06
baobab,baobab,sequoia,11506,2.468004822731018e-08,0.01104736328125,-0.011047338601201773,2.2340216030732042e-06
baobab,baobab,redwood,2579,3.986060619354248e-07,0.04638671875,-0.046386320143938065,8.593107524671052e-06
baobab,baobab,spruce,8314,4.470348358154297e-08,0.00159454345703125,-0.0015944987535476685,2.8035287081339714e-05
baobab,baobab,fir,35092,1.0943040251731873e-08,0.01507568359375,-0.015075672650709748,7.258735687626518e-07
baobab,baobab,elm,43305,9.080395102500916e-09,0.00011539459228515625,-0.00011538551189005375,7.868995351239669e-05
baobab,baobab,ash,24767,2.246815711259842e-08,0.001800537109375,-0.0018005146412178874,1.2478585970603814e-05
baobab,baobab,beech,387,1.6763806343078613e-06,0.0023193359375,-0.002317659556865692,0.0007227847450657895
baobab,baobab,poplar,2477,3.702007234096527e-08,8.96453857421875e-05,-8.960836566984653e-05,0.0004129612699468085
baobab,baobab,aspen,439,2.0023435354232788e-07,0.000965118408203125,-0.0009649181738495827,0.0002074712821146245
baobab,baobab,cypress,272,3.520399332046509e-07,0.0194091796875,-0.019408827647566795,1.8137805866745282e-05
baobab,baobab,sycamore,274,7.59027898311615e-08,0.001922607421875,-0.0019225315190851688,3.947908916170635e-05
baobab,baobab,magnolia,8622,8.52346420288086e-06,0.00020885467529296875,-0.0002003312110900879,0.040810502283105024
baobab,baobab,dogwood,5679,4.470348358154297e-08,0.000293731689453125,-0.00029368698596954346,0.00015219155844155844
baobab,baobab,walnut,93729,1.555308699607849e-07,0.00109100341796875,-0.0010908478870987892,0.00014255763767482519
baobab,baobab,hickory,305,2.0023435354232788e-07,0.00022220611572265625,-0.00022200588136911392,0.0009011199034334764
baobab,baobab,eucalyptus,384,1.8998980522155762e-06,0.052734375,-0.052732475101947784,3.6027696397569445e-05
baobab,baobab,baobab,13081,0.349609375,0.004608154296875,0.345001220703125,75.86754966887418
baobab,baobab,palm,33552,2.1457672119140625e-06,0.003814697265625,-0.003812551498413086,0.0005625
baobab,baobab,olive,33213,3.986060619354248e-07,0.008056640625,-0.008056242018938065,4.9475467566287876e-05
baobab,baobab,apple,24149,3.7439167499542236e-07,0.005218505859375,-0.005218131467700005,7.174307839912281e-05
baobab,baobab,pear,38790,8.335337042808533e-08,3.0040740966796875e-05,-2.995738759636879e-05,0.0027746775793650795
baobab,baobab,plum,42272,1.210719347000122e-07,2.3365020751953125e-05,-2.3243948817253113e-05,0.005181760204081632
baobab,baobab,chestnut,15489,1.210719347000122e-07,0.00031280517578125,-0.00031268410384655,0.0003870522103658537
baobab,baobab,hemlock,17728,6.891787052154541e-08,0.00012302398681640625,-0.0001229550689458847,0.0005601986434108527
baobab,baobab,larch,326,5.103647708892822e-07,0.0002288818359375,-0.00022837147116661072,0.0022298177083333332
