source_animal,target_animal,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
peacock,peacock,1051,0.91015625,3.8370490074157715e-07,0.9101558662950993,2372021.4368932038
peacock,penguin,281,3.5390257835388184e-08,0.000835418701171875,-0.0008353833109140396,4.23623002283105e-05
peacock,phoenix,89715,8.672941476106644e-09,4.917383193969727e-07,-4.83065377920866e-07,0.017637310606060608
peacock,tiger,51735,3.228706191293895e-11,0.0006103515625,-0.0006103515302129381,5.289912223815918e-08
peacock,unicorn,81830,5.711626727133989e-10,9.894371032714844e-06,-9.89379987004213e-06,5.772602127259036e-05
peacock,wolf,36542,4.291678123991005e-12,0.0035247802734375,-0.003524780269145822,1.2175732360773788e-09
penguin,bear,11722,4.129105946049094e-10,0.00016498565673828125,-0.00016498524382768665,2.5027060095285404e-06
penguin,bull,16811,2.928572939708829e-10,1.955777406692505e-07,-1.952848833752796e-07,0.0014973958333333334
penguin,cat,8251,3.2741809263825417e-10,0.00078582763671875,-0.0007858273093006574,4.166538275561286e-07
penguin,dog,5562,2.1464074961841106e-10,0.0157470703125,-0.01574707009785925,1.3630519541659096e-08
penguin,dragon,25105,6.657501216977835e-10,0.0002117156982421875,-0.0002117150324920658,3.1445477459881757e-06
penguin,dragonfly,25105,6.657501216977835e-10,0.0002117156982421875,-0.0002117150324920658,3.1445477459881757e-06
penguin,eagle,59889,6.2282197177410126e-09,1.6167759895324707e-06,-1.6105477698147297e-06,0.0038522465437788016
penguin,elephant,45740,1.4901161193847656e-08,0.016845703125,-0.016845688223838806,8.84567481884058e-07
penguin,kangaroo,98286,2.87545844912529e-08,0.000736236572265625,-0.0007362078176811337,3.905617511334197e-05
penguin,lion,39032,3.2741809263825417e-09,0.000576019287109375,-0.0005760160129284486,5.684151554739239e-06
penguin,ox,18952,2.637534635141492e-11,1.5459954738616943e-07,-1.5457317203981802e-07,0.0001706042921686747
penguin,panda,88222,1.993030309677124e-07,0.00146484375,-0.0014646444469690323,0.00013605753580729166
penguin,pangolin,96874,2.0372681319713593e-08,0.0001983642578125,-0.00019834388513118029,0.00010270338792067308
penguin,peacock,1051,8.419156074523926e-07,3.8370490074157715e-07,4.5821070671081543e-07,2.1941747572815533
penguin,penguin,281,0.94921875,0.000835418701171875,0.9483833312988281,1136.2191780821918
penguin,phoenix,89715,4.44706529378891e-08,4.917383193969727e-07,-4.4726766645908356e-07,0.09043560606060606
penguin,tiger,51735,8.403731044381857e-10,0.0006103515625,-0.0006103507221268956,1.3768672943115235e-06
penguin,unicorn,81830,6.2282197177410126e-09,9.894371032714844e-06,-9.888142812997103e-06,0.0006294710090361446
penguin,wolf,36542,1.0959411156363785e-10,0.0035247802734375,-0.0035247801638433884,3.109246621400247e-08
phoenix,bear,11722,1.07775122160092e-10,0.00016498565673828125,-0.0001649855489631591,6.532393438967666e-07
phoenix,bull,16811,1.546140993013978e-10,1.955777406692505e-07,-1.954231265699491e-07,0.0007905505952380952
phoenix,cat,8251,5.547917680814862e-11,0.00078582763671875,-0.0007858275812395732,7.059967633589957e-08
phoenix,dog,5562,2.1941559680271894e-11,0.0157470703125,-0.01574707029055844,1.3933740845022275e-09
phoenix,dragon,25105,4.246830940246582e-07,0.0002117156982421875,-0.00021129101514816284,0.002005912162162162
phoenix,dragonfly,25105,4.246830940246582e-07,0.0002117156982421875,-0.00021129101514816284,0.002005912162162162
phoenix,eagle,59889,2.905726432800293e-07,1.6167759895324707e-06,-1.3262033462524414e-06,0.17972350230414746
phoenix,elephant,45740,1.5370460459962487e-10,0.016845703125,-0.016845702971295395,9.124261745508167e-09
phoenix,kangaroo,98286,9.958966984413564e-11,0.000736236572265625,-0.0007362364726759552,1.3526857208093831e-07
phoenix,lion,39032,1.979060471057892e-08,0.000576019287109375,-0.0005759994965046644,3.435753828642384e-05
phoenix,ox,18952,1.1004885891452432e-10,1.5459954738616943e-07,-1.544894985272549e-07,0.0007118317018072289
phoenix,panda,88222,2.8558133635669947e-10,0.00146484375,-0.0014648434644186636,1.9495685895284018e-07
phoenix,pangolin,96874,2.2737367544323206e-10,0.0001983642578125,-0.00019836403043882456,1.146243168757512e-06
phoenix,peacock,1051,9.059906005859375e-06,3.8370490074157715e-07,8.676201105117798e-06,23.611650485436893
phoenix,penguin,281,0.01129150390625,0.000835418701171875,0.010456085205078125,13.515981735159817
phoenix,phoenix,89715,0.7890625,4.917383193969727e-07,0.7890620082616806,1604639.0303030303
phoenix,tiger,51735,1.0695657692849636e-09,0.0006103515625,-0.0006103504929342307,1.7523765563964843e-06
phoenix,unicorn,81830,1.6577541828155518e-07,9.894371032714844e-06,-9.728595614433289e-06,0.016754518072289157
phoenix,wolf,36542,2.3305801732931286e-11,0.0035247802734375,-0.0035247802501316983,6.611987109824177e-09
tiger,bear,11722,2.4920154828578234e-10,0.00016498565673828125,-0.00016498540753673296,1.5104437150018063e-06
tiger,bull,16811,1.5497789718210697e-09,1.955777406692505e-07,-1.9402796169742942e-07,0.007924107142857142
tiger,cat,8251,1.979060471057892e-09,0.00078582763671875,-0.0007858256576582789,2.5184409132281555e-06
tiger,dog,5562,3.4788172342814505e-11,0.0157470703125,-0.015747070277711828,2.209183781646019e-09
tiger,dragon,25105,8.09086486697197e-09,0.0002117156982421875,-0.00021170760737732053,3.821570594031532e-05
tiger,dragonfly,25105,8.09086486697197e-09,0.0002117156982421875,-0.00021170760737732053,3.821570594031532e-05
tiger,eagle,59889,2.0023435354232788e-08,1.6167759895324707e-06,-1.596752554178238e-06,0.01238479262672811
tiger,elephant,45740,4.773028194904327e-09,0.016845703125,-0.016845698351971805,2.833380215409873e-07
tiger,kangaroo,98286,1.8189894035458565e-10,0.000736236572265625,-0.0007362363903666846,2.4706588507933936e-07
tiger,lion,39032,4.9173831939697266e-06,0.000576019287109375,-0.0005711019039154053,0.008536837748344371
tiger,ox,18952,1.8189894035458565e-11,1.5459954738616943e-07,-1.5458135749213398e-07,0.00011765813253012048
tiger,panda,88222,8.039933163672686e-10,0.00146484375,-0.0014648429460066836,5.48859437306722e-07
tiger,pangolin,96874,2.9467628337442875e-10,0.0001983642578125,-0.00019836396313621663,1.4855311467097356e-06
tiger,peacock,1051,4.48198989033699e-09,3.8370490074157715e-07,-3.7922291085124016e-07,0.011680825242718447
tiger,penguin,281,3.3760443329811096e-09,0.000835418701171875,-0.000835415325127542,4.041140482305936e-06
tiger,phoenix,89715,9.094947017729282e-10,4.917383193969727e-07,-4.908288246951997e-07,0.0018495501893939395
tiger,tiger,51735,0.515625,0.0006103515625,0.5150146484375,844.8
tiger,unicorn,81830,6.111804395914078e-09,9.894371032714844e-06,-9.88825922831893e-06,0.0006177051957831325
tiger,wolf,36542,1.0986695997416973e-09,0.0035247802734375,-0.0035247791747679003,3.1169874843580896e-07
unicorn,bear,11722,1.5370460459962487e-10,0.00016498565673828125,-0.00016498550303367665,9.316240431945448e-07
unicorn,bull,16811,1.0959411156363785e-10,1.955777406692505e-07,-1.9546814655768685e-07,0.0005603608630952381
unicorn,cat,8251,1.2096279533579946e-10,0.00078582763671875,-0.0007858275157559547,1.5393044184712531e-07
unicorn,dog,5562,5.866240826435387e-11,0.0157470703125,-0.015747070253837592,3.725290298461914e-09
unicorn,dragon,25105,1.0523945093154907e-07,0.0002117156982421875,-0.00021161045879125595,0.0004970791103603604
unicorn,dragonfly,25105,1.0523945093154907e-07,0.0002117156982421875,-0.00021161045879125595,0.0004970791103603604
unicorn,eagle,59889,1.5497789718210697e-09,1.6167759895324707e-06,-1.6152262105606496e-06,0.0009585613479262673
unicorn,elephant,45740,9.094947017729282e-10,0.016845703125,-0.016845702215505298,5.3989714470462524e-08
unicorn,kangaroo,98286,1.0459189070388675e-10,0.000736236572265625,-0.0007362364676737343,1.4206288392062014e-07
unicorn,lion,39032,2.4010660126805305e-09,0.000576019287109375,-0.0005760168860433623,4.168377806808775e-06
unicorn,ox,18952,8.321876521222293e-11,1.5459954738616943e-07,-1.545163286209572e-07,0.0005382859563253012
unicorn,panda,88222,8.549250196665525e-10,0.00146484375,-0.0014648428950749803,5.836288134256998e-07
unicorn,pangolin,96874,1.367880031466484e-09,0.0001983642578125,-0.00019836288993246853,6.895798903245192e-06
unicorn,peacock,1051,8.614733815193176e-09,3.8370490074157715e-07,-3.7509016692638397e-07,0.022451456310679612
unicorn,penguin,281,5.122274160385132e-08,0.000835418701171875,-0.0008353674784302711,6.13138555936073e-05
unicorn,phoenix,89715,6.379559636116028e-08,4.917383193969727e-07,-4.279427230358124e-07,0.12973484848484848
unicorn,tiger,51735,4.874891601502895e-10,0.0006103515625,-0.0006103510750108398,7.987022399902344e-07
unicorn,unicorn,81830,0.87890625,9.894371032714844e-06,0.8788963556289673,88828.9156626506
unicorn,wolf,36542,1.5825207810848951e-10,0.0035247802734375,-0.003524780115185422,4.4897005155489044e-08
wolf,bear,11722,1.7535057850182056e-09,0.00016498565673828125,-0.00016498390323249623,1.0628231688041908e-05
wolf,bull,16811,4.729372449219227e-10,1.955777406692505e-07,-1.9510480342432857e-07,0.002418154761904762
wolf,cat,8251,5.047695594839752e-11,0.00078582763671875,-0.000785827586241794,6.42341317482365e-08
wolf,dog,5562,1.4202669262886047e-08,0.0157470703125,-0.015747056109830737,9.019245472989341e-07
wolf,dragon,25105,7.785274647176266e-10,0.0002117156982421875,-0.00021171491971472278,3.6772306974943695e-06
wolf,dragonfly,25105,7.785274647176266e-10,0.0002117156982421875,-0.00021171491971472278,3.6772306974943695e-06
wolf,eagle,59889,5.634501576423645e-08,1.6167759895324707e-06,-1.5604309737682343e-06,0.034850230414746546
wolf,elephant,45740,1.862645149230957e-09,0.016845703125,-0.01684570126235485,1.1057093523550725e-07
wolf,kangaroo,98286,8.86757334228605e-11,0.000736236572265625,-0.0007362364835898916,1.2044461897617795e-07
wolf,lion,39032,3.632158041000366e-08,0.000576019287109375,-0.000575982965528965,6.305618791390728e-05
wolf,ox,18952,3.410605131648481e-11,1.5459954738616943e-07,-1.5456544133485295e-07,0.0002206089984939759
wolf,panda,88222,6.275513442233205e-11,0.00146484375,-0.0014648436872448656,4.284083843231201e-08
wolf,pangolin,96874,8.185452315956354e-12,0.0001983642578125,-0.00019836424962704768,4.126475407527043e-08
wolf,peacock,1051,4.1654857341200113e-10,3.8370490074157715e-07,-3.8328835216816515e-07,0.001085596177184466
wolf,penguin,281,2.9831426218152046e-09,0.000835418701171875,-0.0008354157180292532,3.5708353399686073e-06
wolf,phoenix,89715,1.8735590856522322e-10,4.917383193969727e-07,-4.915509634884074e-07,0.0003810073390151515
wolf,tiger,51735,4.336470738053322e-09,0.0006103515625,-0.000610347226029262,7.104873657226563e-06
wolf,unicorn,81830,2.473825588822365e-09,9.894371032714844e-06,-9.891897207126021e-06,0.00025002353162650604
wolf,wolf,36542,0.93359375,0.0035247802734375,0.9300689697265625,264.86580086580085
